item,listing_id,asset_id,ask,ask_seller_net,float_value,paint_seed,base_eur,predicted_eur,avg_discount,pred_smooth_eur,pred_segmented_eur,pred_hybrid_eur,pred_smooth_eur_disc,pred_segmented_eur_disc,pred_hybrid_eur_disc,spread_smooth,spread_segmented,spread_hybrid,spread_smooth_disc,spread_segmented_disc,spread_hybrid_disc,opportunity_pass,opportunity_fail_count,opportunity_fail_reasons,continuity_ratio,n_fit_clean,n_fit_raw,fit_outlier_n,fit_splits_n,steam_turnover_proxy,scm_total_listings,steam_sales_7d_n,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_daily_downside_14d_pct,asset_properties_json,converted_price,converted_fee,converted_currencyid,base_usd,predicted_usd,quantity,fx_usd_to_eur,fx_source,base_collected_at_utc,status,error,status_risk,error_risk,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,rel_smooth,rel_segmented,rel_hybrid
PP-Bizon | Brass (Factory New),521997191229311430,46990259796,7.75,6.75,0.00649969698861,578,5.606832,5.794866000000001,0.0491545792168582,7.677297649890739,7.6794395257978385,7.678796963025708,7.299923314387786,7.301959907285937,7.301348929416491,0.009380948401194966,0.009104577316407902,0.009187488641844044,0.05807441104673727,0.057811624866330735,0.057890460720452785,True,0,-,1.5410995137308312,151,153,2,2,2.18,127,109,2.6543334003619523,0.973580185138854,0.0804410474877834,,675,100,2003,6.56,6.78,532,0.8547,Frankfurter 2026-05-04 (ECB),2026-05-05T10:18:20.324713+00:00,ok,,ok,,best_deal,2026-04-19T02:52:21.898184+00:00,7.02,,50,True,8,0.0517800958459216,8.91625,9.3825,2/2,7.9568,7.994,7.7828,7.874,8.032,8.0606,6.964,8.931,1.985722903679876,3.491353307862469,0.0326597876129273,-0.0061021170610213,0.0505462682637882,0.000491137590725,0.0058755146682842,0.0933466984087206,7,3,2026-05-05T05:56:28.824779+00:00,0.36927549280783506,0.3696575045940094,0.3695429010581571
