item,listing_id,asset_id,ask,ask_seller_net,float_value,paint_seed,base_eur,predicted_eur,avg_discount,pred_smooth_eur,pred_segmented_eur,pred_hybrid_eur,pred_smooth_eur_disc,pred_segmented_eur_disc,pred_hybrid_eur_disc,spread_smooth,spread_segmented,spread_hybrid,spread_smooth_disc,spread_segmented_disc,spread_hybrid_disc,opportunity_pass,opportunity_fail_count,opportunity_fail_reasons,continuity_ratio,n_fit_clean,n_fit_raw,fit_outlier_n,fit_splits_n,steam_turnover_proxy,scm_total_listings,steam_sales_7d_n,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_daily_downside_14d_pct,asset_properties_json,converted_price,converted_fee,converted_currencyid,base_usd,predicted_usd,quantity,fx_usd_to_eur,fx_source,base_collected_at_utc,status,error,status_risk,error_risk,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,rel_smooth,rel_segmented,rel_hybrid
P90 | Sand Spray (Factory New),794463791549667275,43022731410,2.65,2.31,0.06008580327034,259,1.769229,1.871793,0.0545575596903972,2.713164817560165,2.607401504217211,2.6391304982200974,2.5651411660762404,2.465148041014049,2.495145978532707,-0.023835780211382884,0.016074904068976936,0.004101698784868879,0.032022201480663925,0.06975545622111345,0.05843547979897856,True,0,-,1.3894197367983996,34,35,1,1,2.7857142857142856,140,78,5.880284785092728,0.9415209790209792,0.0458163045816304,,231,34,2003,2.07,2.19,115,0.8547,Frankfurter 2026-05-04 (ECB),2026-05-05T10:28:54.269418+00:00,ok,,ok,,best_deal,2026-04-18T15:44:40.808586+00:00,3.21,,28,False,8,0.0191054917343793,3.5175,3.7375,1/1->1/1,2.2754,2.288,2.1542,2.2323,2.333,2.414,1.477,2.462,4.425595499692372,11.417772699305628,0.0073176685179209,0.0188472496164802,0.0075856090160382,0.0095488968158793,,0.1742310174231018,7,3,2026-05-05T05:50:05.549907+00:00,0.5335294738895671,0.4737501500468347,0.4916839471996544
MP7 | Fade (Factory New),511864091801966517,51343336831,44.87,39.02,0.00764885498211,421,32.136720000000004,34.076889,0.0271888618649351,40.73634711628014,40.738959227827046,40.73817559436298,39.628772201653554,39.63131329286043,39.63055096549837,0.0921250921265847,0.09206687702636396,0.09208434155643008,0.11680917758739562,0.1167525452894933,0.116769534978864,True,0,-,1.0222783779962095,370,400,30,2,8.12,334,406,4.580416658930133,0.9540581751306554,0.1161614439481251,,3902,585,2003,37.6,39.87,1587,0.8547,Frankfurter 2026-05-04 (ECB),2026-05-05T10:28:18.637658+00:00,ok,,ok,,best_deal,2026-04-18T05:29:25.189965+00:00,34.76,,50,True,8,0.0218028424117163,40.98,42.12625,1/1,43.0856,42.9565,40.983,41.641,44.661,45.443,37.664,49.754,7.009302411942745,10.351486343465105,0.000584592042202,0.0011720794738159,0.0953264279667347,0.0147317254011055,0.0394896119519856,0.1361543969720735,7,3,2026-05-05T06:17:52.443705+00:00,0.26759504754312635,0.26767632875498926,0.2676519443914304
