market_hash_name,listing_id,asset_id,ask,ask_seller_net,float_value,paint_seed,asset_properties_json,converted_price,converted_fee,converted_currencyid,scm_total_listings
USP-S | Jawbreaker (Minimal Wear),641338139695033578,48162701778,12.0,10.44,0.12703496217728,80,,1044.0,156,2003.0,390
USP-S | Jawbreaker (Minimal Wear),651473141111011071,49588933265,12.07,10.5,0.1465457379818,372,,1050.0,157,2003.0,390
USP-S | Jawbreaker (Minimal Wear),636835173844194044,49975458650,12.07,10.5,0.13542741537094,697,,1050.0,157,2003.0,390
USP-S | Jawbreaker (Minimal Wear),640212873595222738,50244086532,12.07,10.5,0.13732109963894,556,,1050.0,157,2003.0,390
USP-S | Jawbreaker (Minimal Wear),658226638305027589,49937309112,12.15,10.58,0.11026354879141,991,,1058.0,157,2003.0,390
USP-S | Jawbreaker (Minimal Wear),649223316115048168,50416322150,12.2,10.61,0.11327157914639,43,,1061.0,159,2003.0,390
USP-S | Jawbreaker (Minimal Wear),639086973685705146,49115991436,12.31,10.71,0.12133380770683,585,,1071.0,160,2003.0,390
USP-S | Jawbreaker (Minimal Wear),658226007780254734,47870150677,12.37,10.77,0.10981582850218,724,,1077.0,160,2003.0,390
USP-S | Jawbreaker (Minimal Wear),737032025576731992,38860986181,12.5,10.88,0.14197142422199,682,,1088.0,162,2003.0,390
USP-S | Jawbreaker (Minimal Wear),624451543331805282,48948131785,12.57,10.94,0.14740386605263,5,,1094.0,163,2003.0,390
USP-S | Jawbreaker (Minimal Wear),654849572374839529,50357958358,12.73,11.08,0.10051400959492,212,,1108.0,165,2003.0,390
USP-S | Jawbreaker (Minimal Wear),659353171982736013,48565591002,12.78,11.12,0.12102524936199,572,,1112.0,166,2003.0,390
USP-S | Jawbreaker (Minimal Wear),657100738410359620,50007500944,13.0,11.31,0.13705852627754,651,,1131.0,169,2003.0,390
USP-S | Jawbreaker (Minimal Wear),797834512215634435,46539858358,13.0,11.31,0.14863380789757,913,,1131.0,169,2003.0,390
USP-S | Jawbreaker (Minimal Wear),730276626183554249,48074526973,13.0,11.31,0.12465419620275,283,,1131.0,169,2003.0,390
USP-S | Jawbreaker (Minimal Wear),632330940444384632,43610846863,13.0,11.31,0.12335515022278,39,,1131.0,169,2003.0,390
Glock-18 | Gold Toof (Minimal Wear),660482407762326742,46534722358,62.0,53.92,0.13510793447495,907,,5392.0,808,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),632334817626625235,50350133217,62.0,53.92,0.07626494765282,477,,5392.0,808,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),649223316120854068,51120930541,64.09,55.74,0.14790263772011,927,,5574.0,835,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),634586617416193647,51161340196,64.98,56.51,0.09330254048109,288,,5651.0,847,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),633460717426132849,48611311189,66.6,57.92,0.13359615206718,153,,5792.0,868,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),626705318042376035,51151002039,66.67,57.99,0.14992706477642,154,,5799.0,868,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),624453518127602406,47018270037,67.57,58.77,0.12560746073723,588,,5877.0,880,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),658226007761267578,48820584986,69.64,60.57,0.0766220241785,283,,6057.0,907,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),740409725285100433,41101225870,70.15,61.0,0.09730798751116,451,,6100.0,915,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),633460107048866604,50307421378,71.47,62.16,0.12515550851822,393,,6216.0,931,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),639085709359467217,50115531462,71.92,62.55,0.07566948980093,800,,6255.0,937,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),738156916001476280,43154112890,72.13,62.73,0.1349081248045,721,,6273.0,940,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),636838417168286476,49823268707,73.45,63.88,0.07342052459717,580,,6388.0,957,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),797837036969832903,49875630637,74.26,64.59,0.08769927918911,49,,6459.0,967,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),643593206217307064,48276983062,74.75,65.0,0.13242803514004,84,,6500.0,975,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),630079140643301642,47618751134,76.93,66.9,0.1463025957346,998,,6690.0,1003,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),622201646457110112,51211772573,77.64,67.52,0.13174740970135,518,,6752.0,1012,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),658228540545553380,42662362313,78.62,68.38,0.08815615624189,546,,6838.0,1024,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),634583374055530612,43168483905,78.62,68.38,0.13078455626965,727,,6838.0,1024,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),646968273001935137,46741603039,80.27,69.8,0.07013108581305,269,,6980.0,1047,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),655977374716358533,42100324079,81.48,70.86,0.07453996688128,803,,7086.0,1062,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),631205040520309781,48387263404,82.24,71.52,0.07238219678402,200,,7152.0,1072,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),636836442324002205,49179707990,82.83,72.03,0.08754906058311,922,,7203.0,1080,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),746037321929540489,48130385442,85.4,74.27,0.12357326596975,988,,7427.0,1113,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),639090217021667325,50580149800,89.29,77.65,0.07577463239431,55,,7765.0,1164,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),653724940925283121,49706034905,89.29,77.65,0.0704033896327,99,,7765.0,1164,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),627829243052390519,40299053101,92.0,80.0,0.10788507014513,982,,8000.0,1200,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),651470608332147645,43550446681,102.58,89.2,0.1229161247611,229,,8920.0,1338,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),651475115908916730,42755340265,103.5,90.0,0.08310409635305,36,,9000.0,1350,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),743790595373448009,49151612183,107.26,93.28,0.07033505290747,693,,9328.0,1398,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),765179523251128982,41219002449,109.25,95.0,0.09577953070402,565,,9500.0,1425,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),728022923411801569,45233807489,116.15,101.0,0.07973100990057,306,,10100.0,1515,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),651470608322467497,49667592342,188.03,163.51,0.084452226758,23,,16351.0,2452,2003.0,34
Glock-18 | Gold Toof (Minimal Wear),649222707038268004,40401737664,196.76,171.1,0.07367107272148,671,,17110.0,2566,2003.0,34
AWP | Sun in Leo (Field-Tested),627831217914229628,51141813280,26.27,22.85,0.26231062412262,983,,2285.0,342,2003.0,127
AWP | Sun in Leo (Field-Tested),639090217027059045,49786736087,26.4,22.97,0.1657147705555,736,,2297.0,343,2003.0,127
AWP | Sun in Leo (Field-Tested),628957117776425581,51331708248,26.73,23.25,0.20944026112556,23,,2325.0,348,2003.0,127
AWP | Sun in Leo (Field-Tested),653726915748453567,50209370806,26.74,23.26,0.18367570638657,726,,2326.0,348,2003.0,127
AWP | Sun in Leo (Field-Tested),655978715563329377,51071041951,26.74,23.26,0.20065727829933,545,,2326.0,348,2003.0,127
AWP | Sun in Leo (Field-Tested),639090217026333825,6337923547,26.81,23.32,0.20909065008163,17,,2332.0,349,2003.0,127
AWP | Sun in Leo (Field-Tested),655978715556768449,51308423511,27.09,23.57,0.20559626817703,982,,2357.0,352,2003.0,127
AWP | Sun in Leo (Field-Tested),655978715559630053,50821773168,27.68,24.08,0.22135239839554,374,,2408.0,360,2003.0,127
AWP | Sun in Leo (Field-Tested),636838417160349232,51147262310,27.95,24.31,0.22127914428711,815,,2431.0,364,2003.0,127
AWP | Sun in Leo (Field-Tested),634585276487137774,5304344163,28.01,24.37,0.21386717259884,689,,2437.0,364,2003.0,127
AWP | Sun in Leo (Field-Tested),658230515415958406,44984534843,28.2,24.53,0.19683499634266,396,,2453.0,367,2003.0,127
AWP | Sun in Leo (Field-Tested),640216116824433551,51148369004,28.2,24.53,0.16605244576931,826,,2453.0,367,2003.0,127
AWP | Sun in Leo (Field-Tested),633460717424256673,47739852845,28.6,24.88,0.20161834359169,648,,2488.0,372,2003.0,127
AWP | Sun in Leo (Field-Tested),572661512518805473,2951162313,28.75,25.0,0.23889909684658,483,,2500.0,375,2003.0,127
AWP | Sun in Leo (Field-Tested),572661512501237005,6903323047,28.75,25.0,0.34580510854721,335,,2500.0,375,2003.0,127
AWP | Sun in Leo (Field-Tested),655974838467746084,18704829869,28.75,25.0,0.23514071106911,643,,2500.0,375,2003.0,127
AWP | Sun in Leo (Field-Tested),646971516259067828,24296183325,28.82,25.07,0.16386100649834,785,,2507.0,375,2003.0,127
AWP | Sun in Leo (Field-Tested),669488905352817759,29403007540,28.99,25.21,0.18430557847023,698,,2521.0,378,2003.0,127
AWP | Sun in Leo (Field-Tested),807969426943667790,6797138359,29.0,25.22,0.22051438689232,715,,2522.0,378,2003.0,127
AWP | Sun in Leo (Field-Tested),795584527993139550,49888718466,29.0,25.22,0.3572233915329,76,,2522.0,378,2003.0,127
AWP | Sun in Leo (Field-Tested),659354440453589498,15257774479,29.0,25.22,0.18570840358734,931,,2522.0,378,2003.0,127
AWP | Sun in Leo (Field-Tested),631208917637846318,47887316933,29.38,25.56,0.21034306287766,579,,2556.0,382,2003.0,127
AWP | Sun in Leo (Field-Tested),639088242117816030,44344413445,29.38,25.56,0.21140941977501,329,,2556.0,382,2003.0,127
AWP | Sun in Leo (Field-Tested),657103274619761616,7805490614,29.48,25.64,0.16489900648594,472,,2564.0,384,2003.0,127
AWP | Sun in Leo (Field-Tested),766304155111521534,46351898503,29.8,25.92,0.30536535382271,365,,2592.0,388,2003.0,127
AWP | Sun in Leo (Field-Tested),660477807582843751,5500459094,29.9,26.0,0.20625875890255,588,,2600.0,390,2003.0,127
AWP | Sun in Leo (Field-Tested),650344708447828673,50215856483,29.92,26.02,0.21583572030067,124,,2602.0,390,2003.0,127
AWP | Sun in Leo (Field-Tested),657100738402032028,6299065776,29.92,26.02,0.1974583119154,834,,2602.0,390,2003.0,127
AWP | Sun in Leo (Field-Tested),636835173846772688,5180011531,29.99,26.09,0.18773911893368,869,,2609.0,390,2003.0,127
AWP | Sun in Leo (Field-Tested),633460717414958989,51047917453,30.14,26.21,0.16739365458488,595,,2621.0,393,2003.0,127
AWP | Sun in Leo (Field-Tested),733654325851657194,15347599454,30.63,26.64,0.20686559379101,760,,2664.0,399,2003.0,127
AWP | Sun in Leo (Field-Tested),650345972726126998,44846693034,30.7,26.7,0.20943880081177,618,,2670.0,400,2003.0,127
AWP | Sun in Leo (Field-Tested),635711176410481985,12927989340,31.24,27.18,0.30472952127457,847,,2718.0,406,2003.0,127
AWP | Sun in Leo (Field-Tested),606438509285638685,50374216101,31.46,27.37,0.20989482104778,425,,2737.0,409,2003.0,127
AWP | Sun in Leo (Field-Tested),635710089199126657,50407272832,31.83,27.69,0.20347453653812,623,,2769.0,414,2003.0,127
AWP | Sun in Leo (Field-Tested),641342016853954267,6872441620,32.1,27.92,0.20371581614017,86,,2792.0,418,2003.0,127
AWP | Sun in Leo (Field-Tested),747165124724742988,8497580506,32.2,28.0,0.21885710954666,476,,2800.0,420,2003.0,127
AWP | Sun in Leo (Field-Tested),775316704447938578,8883587846,32.21,28.01,0.22424712777138,403,,2801.0,420,2003.0,127
AWP | Sun in Leo (Field-Tested),747162595070619966,9442206952,32.28,28.08,0.1961423009634,19,,2808.0,420,2003.0,127
AWP | Sun in Leo (Field-Tested),804590545786474681,49589195964,32.45,28.22,0.1807437390089,663,,2822.0,423,2003.0,127
AWP | Sun in Leo (Field-Tested),749414569850283287,5369669101,32.48,28.25,0.20685358345509,271,,2825.0,423,2003.0,127
AWP | Sun in Leo (Field-Tested),636833909554905756,49063373390,32.51,28.28,0.22349256277084,726,,2828.0,423,2003.0,127
AWP | Sun in Leo (Field-Tested),641340675953432831,12070285199,32.95,28.66,0.2057429254055,398,,2866.0,429,2003.0,127
AWP | Sun in Leo (Field-Tested),628953240697402843,19323038781,33.3,28.97,0.2204921245575,354,,2897.0,433,2003.0,127
AWP | Sun in Leo (Field-Tested),655978715564122529,51036414358,33.35,29.0,0.2237156778574,424,,2900.0,435,2003.0,127
AWP | Sun in Leo (Field-Tested),704377134295979025,10928249652,33.36,29.01,0.1867603212595,171,,2901.0,435,2003.0,127
AWP | Sun in Leo (Field-Tested),639088876119445040,50793995098,33.78,29.39,0.20401005446911,344,,2939.0,439,2003.0,127
AWP | Sun in Leo (Field-Tested),556898911191272113,51103293986,33.9,29.49,0.18756106495857,14,,2949.0,441,2003.0,127
AWP | Sun in Leo (Field-Tested),735902331697582566,29184970432,33.9,29.49,0.17720866203308,26,,2949.0,441,2003.0,127
AWP | Sun in Leo (Field-Tested),642464039597111241,48604104909,34.0,29.58,0.20292228460312,378,,2958.0,442,2003.0,127
AWP | Sun in Leo (Field-Tested),753919979195549301,14661338660,34.1,29.66,0.21896111965179,171,,2966.0,444,2003.0,127
AWP | Sun in Leo (Field-Tested),801203966937792367,4756319974,34.19,29.74,0.2457812577486,320,,2974.0,445,2003.0,127
AWP | Sun in Leo (Field-Tested),757298223941004459,46889342579,34.29,29.82,0.18610458076,959,,2982.0,447,2003.0,127
AWP | Sun in Leo (Field-Tested),741531831151063132,2513081860,34.4,29.92,0.21212469041348,75,,2992.0,448,2003.0,127
AWP | Sun in Leo (Field-Tested),749420094936738148,49282517276,34.44,29.96,0.21471823751926,184,,2996.0,448,2003.0,127
AWP | Sun in Leo (Field-Tested),735901773699171049,11445345894,34.5,30.0,0.16872376203537,734,,3000.0,450,2003.0,127
AWP | Sun in Leo (Field-Tested),788829837603822923,2978308025,34.5,30.0,0.16566145420074,700,,3000.0,450,2003.0,127
AWP | Sun in Leo (Field-Tested),655976287529148812,18764599321,34.5,30.0,0.22464081645012,494,,3000.0,450,2003.0,127
AWP | Sun in Leo (Field-Tested),741535625183339581,12199244314,34.5,30.0,0.19650481641293,884,,3000.0,450,2003.0,127
AWP | Sun in Leo (Field-Tested),753922526597616770,15187650472,34.5,30.0,0.21973861753941,734,,3000.0,450,2003.0,127
AWP | Sun in Leo (Field-Tested),753919256147002486,47728377011,35.0,30.44,0.18906281888485,100,,3044.0,456,2003.0,127
AWP | Sun in Leo (Field-Tested),625576990025624570,50658416637,35.0,30.44,0.21054598689079,325,,3044.0,456,2003.0,127
AWP | Sun in Leo (Field-Tested),748293561178740205,48762570271,35.0,30.44,0.35200196504593,384,,3044.0,456,2003.0,127
AWP | Sun in Leo (Field-Tested),645843641558796551,31900566989,35.02,30.46,0.20624054968357,670,,3046.0,456,2003.0,127
AWP | Sun in Leo (Field-Tested),746039224806669081,11584666435,35.04,30.48,0.24449472129345,776,,3048.0,456,2003.0,127
AWP | Sun in Leo (Field-Tested),739286995741877388,47067723437,35.65,31.0,0.21366319060326,821,,3100.0,465,2003.0,127
AWP | Sun in Leo (Field-Tested),626705318028687647,49327915023,35.81,31.15,0.15555557608604,959,,3115.0,466,2003.0,127
AWP | Sun in Leo (Field-Tested),732528425940402799,3458781166,35.88,31.2,0.21926772594452,230,,3120.0,468,2003.0,127
AWP | Sun in Leo (Field-Tested),726895132500362223,9762764522,35.88,31.2,0.20671524107456,434,,3120.0,468,2003.0,127
AWP | Sun in Leo (Field-Tested),764052989541940589,48156116503,36.16,31.45,0.21399167180061,886,,3145.0,471,2003.0,127
AWP | Sun in Leo (Field-Tested),572661512516592589,7725203332,36.34,31.6,0.20867663621902,145,,3160.0,474,2003.0,127
AWP | Sun in Leo (Field-Tested),641338139683336782,14070005068,36.37,31.63,0.3681321144104,110,,3163.0,474,2003.0,127
AWP | Sun in Leo (Field-Tested),776444229557588956,5874142565,36.59,31.82,0.1680443584919,183,,3182.0,477,2003.0,127
AWP | Sun in Leo (Field-Tested),752790273127107548,47524681380,36.73,31.95,0.26814225316048,82,,3195.0,478,2003.0,127
AWP | Sun in Leo (Field-Tested),627831217912745312,50723361762,36.73,31.95,0.20165248215199,761,,3195.0,478,2003.0,127
AWP | Sun in Leo (Field-Tested),644716473191921369,10842901564,36.76,31.98,0.19905391335487,922,,3198.0,478,2003.0,127
AWP | Sun in Leo (Field-Tested),747165124763669572,10535093471,36.8,32.0,0.22304150462151,111,,3200.0,480,2003.0,127
AWP | Sun in Leo (Field-Tested),648094172922556392,22455251844,36.85,32.05,0.18317578732967,386,,3205.0,480,2003.0,127
AWP | Sun in Leo (Field-Tested),640216116817811603,51295366571,37.03,32.2,0.15878994762897,233,,3220.0,483,2003.0,127
AWP | Sun in Leo (Field-Tested),632332842670474183,44886173756,37.18,32.34,0.22437044978142,387,,3234.0,484,2003.0,127
AWP | Sun in Leo (Field-Tested),640214776036120409,11632654407,37.18,32.34,0.17588421702385,909,,3234.0,484,2003.0,127
AWP | Sun in Leo (Field-Tested),756169969304227858,5128244245,37.4,32.53,0.21778190135956,737,,3253.0,487,2003.0,127
AWP | Sun in Leo (Field-Tested),703254482947757161,14071742171,37.61,32.71,0.17702120542526,360,,3271.0,490,2003.0,127
AWP | Sun in Leo (Field-Tested),648095441381170902,50487850423,37.68,32.78,0.22271338105202,35,,3278.0,490,2003.0,127
AWP | Sun in Leo (Field-Tested),649221341294120912,8304389147,38.0,33.05,0.16979160904884,828,,3305.0,495,2003.0,127
AWP | Sun in Leo (Field-Tested),662733504211141342,5330967016,38.0,33.05,0.20418909192085,465,,3305.0,495,2003.0,127
AWP | Sun in Leo (Field-Tested),652601015916378552,15297692110,38.47,33.46,0.17091548442841,706,,3346.0,501,2003.0,127
AWP | Sun in Leo (Field-Tested),627827340800271046,46646637189,39.0,33.92,0.19521817564964,515,,3392.0,508,2003.0,127
AWP | Sun in Leo (Field-Tested),659340121534429276,21416987689,39.18,34.08,0.15643325448036,181,,3408.0,510,2003.0,127
AWP | Sun in Leo (Field-Tested),626702074707750828,50404121749,39.49,34.35,0.19658724963665,900,,3435.0,514,2003.0,127
AWP | Sun in Leo (Field-Tested),659356343381617642,51057111309,39.61,34.45,0.15694542229176,550,,3445.0,516,2003.0,127
AWP | Sun in Leo (Field-Tested),742659622210280284,13120831441,39.99,34.79,0.15552774071693,360,,3479.0,520,2003.0,127
AWP | Sun in Leo (Field-Tested),658229174541991281,47883325811,39.99,34.79,0.20103169977665,720,,3479.0,520,2003.0,127
AWP | Sun in Leo (Field-Tested),741532454036428446,20567659395,42.11,36.62,0.22469441592693,104,,3662.0,549,2003.0,127
AWP | Sun in Leo (Field-Tested),726894482975182458,47446753408,45.0,39.14,0.22105124592781,591,,3914.0,586,2003.0,127
AWP | Sun in Leo (Field-Tested),728021655179604555,3657099712,45.0,39.14,0.22097750008106,897,,3914.0,586,2003.0,127
AWP | Sun in Leo (Field-Tested),705503034218906267,42343905480,46.0,40.0,0.1797945946455,500,,4000.0,600,2003.0,127
AWP | Sun in Leo (Field-Tested),784315468617462312,20344066931,46.0,40.0,0.21545849740505,884,,4000.0,600,2003.0,127
AWP | Sun in Leo (Field-Tested),747162601623412002,6781859696,46.4,40.36,0.17331320047379,310,,4036.0,604,2003.0,127
AWP | Sun in Leo (Field-Tested),630080589668370244,49996666493,46.87,40.77,0.21981433033943,60,,4077.0,610,2003.0,127
AWP | Sun in Leo (Field-Tested),721265632841721050,16958397656,47.24,41.09,0.22069874405861,27,,4109.0,615,2003.0,127
AWP | Sun in Leo (Field-Tested),794463791533787099,35436297855,47.68,41.47,0.18621991574764,523,,4147.0,621,2003.0,127
AWP | Sun in Leo (Field-Tested),507359315999612347,35110603258,48.96,42.59,0.21829202771187,461,,4259.0,637,2003.0,127
AWP | Sun in Leo (Field-Tested),645843641577505175,50527987164,51.75,45.0,0.36978816986084,539,,4500.0,675,2003.0,127
AWP | Sun in Leo (Field-Tested),507359315995453087,49825925446,52.99,46.09,0.21284049749374,132,,4609.0,690,2003.0,127
AWP | Sun in Leo (Field-Tested),795584527963864350,12553569666,54.06,47.01,0.21113699674606,912,,4701.0,705,2003.0,127
AWP | Sun in Leo (Field-Tested),696510501848265270,51185893656,56.9,49.49,0.15255735814571,408,,4949.0,741,2003.0,127
AWP | Sun in Leo (Field-Tested),649222707048436204,14263964117,57.5,50.0,0.15979334712029,803,,5000.0,750,2003.0,127
AWP | Sun in Leo (Field-Tested),654850840799765165,13524967117,64.3,55.92,0.21758918464184,732,,5592.0,838,2003.0,127
AWP | Sun in Leo (Field-Tested),747165124788626176,48771709717,65.0,56.53,0.1990275233984,892,,5653.0,847,2003.0,127
AWP | Sun in Leo (Field-Tested),769687014595625758,11644807642,65.0,56.53,0.22106936573982,962,,5653.0,847,2003.0,127
AWP | Sun in Leo (Field-Tested),752794624309274422,12136660235,68.8,59.83,0.21682494878769,662,,5983.0,897,2003.0,127
AWP | Sun in Leo (Field-Tested),794459337187077973,8745432558,70.0,60.88,0.16431419551373,93,,6088.0,912,2003.0,127
AWP | Sun in Leo (Field-Tested),801212402305854201,4808647543,71.76,62.4,0.1982616186142,574,,6240.0,936,2003.0,127
AWP | Sun in Leo (Field-Tested),762927089635148067,11378340947,73.71,64.1,0.16277647018433,474,,6410.0,961,2003.0,127
AWP | Sun in Leo (Field-Tested),775317061470953399,19264828473,79.12,68.8,0.19652870297432,843,,6880.0,1032,2003.0,127
AWP | Sun in Leo (Field-Tested),814721760189485645,14043919972,86.25,75.0,0.15306739509106,613,,7500.0,1125,2003.0,127
AWP | Sun in Leo (Field-Tested),773065895689582940,7217365478,93.44,81.26,0.1583174020052,573,,8126.0,1218,2003.0,127
AWP | Sun in Leo (Field-Tested),732530428369342920,40616219336,110.0,95.66,0.22360861301422,696,,9566.0,1434,2003.0,127
AWP | Sun in Leo (Field-Tested),787703937852561470,49987299844,110.0,95.66,0.24912066757679,527,,9566.0,1434,2003.0,127
AWP | Sun in Leo (Field-Tested),751670633249099131,5674570692,124.8,108.53,0.17617782950401,25,,10853.0,1627,2003.0,127
AWP | Sun in Leo (Field-Tested),743787425017676027,46813745860,126.5,110.0,0.21348418295383,976,,11000.0,1650,2003.0,127
AWP | Sun in Leo (Field-Tested),768563639252384168,6657429396,135.49,117.82,0.32357734441757,159,,11782.0,1767,2003.0,127
AWP | Sun in Leo (Field-Tested),624452177351638468,46746372018,156.72,136.29,0.18427935242653,796,,13629.0,2043,2003.0,127
AWP | Sun in Leo (Field-Tested),637960439984394373,50042399382,212.82,185.07,0.17135833203793,699,,18507.0,2775,2003.0,127
AWP | Sun in Leo (Field-Tested),635711906871586133,50704142194,272.52,236.99,0.20970137417316,962,,23699.0,3553,2003.0,127
AWP | Sun in Leo (Field-Tested),733651971152893806,47989574293,448.16,389.71,0.15072064101696,386,,38971.0,5845,2003.0,127
AK-47 | Asiimov (Field-Tested),650349216068157513,45199153044,53.85,46.83,0.30569705367088,23,,4683.0,702,2003.0,312
AK-47 | Asiimov (Field-Tested),637964317051519973,50865249135,54.05,47.0,0.31710493564606,37,,4700.0,705,2003.0,312
AK-47 | Asiimov (Field-Tested),627831217913866676,35023477573,54.06,47.01,0.23309756815434,277,,4701.0,705,2003.0,312
AK-47 | Asiimov (Field-Tested),623327618331046610,51171821859,54.19,47.13,0.26940479874611,374,,4713.0,706,2003.0,312
AK-47 | Asiimov (Field-Tested),633460717426936945,50648710603,54.19,47.13,0.31036028265953,152,,4713.0,706,2003.0,312
AK-47 | Asiimov (Field-Tested),652601015930861064,51161953477,54.24,47.18,0.24303030967712,164,,4718.0,706,2003.0,312
AK-47 | Asiimov (Field-Tested),657104615554490616,51172859013,54.7,47.58,0.24121752381325,250,,4758.0,712,2003.0,312
AK-47 | Asiimov (Field-Tested),626705318047817111,51206510954,54.81,47.67,0.28189250826836,378,,4767.0,714,2003.0,312
AK-47 | Asiimov (Field-Tested),636838417168529548,51282291353,55.0,47.83,0.34164446592331,789,,4783.0,717,2003.0,312
AK-47 | Asiimov (Field-Tested),626705318047528931,48970206536,55.2,48.0,0.33506354689598,415,,4800.0,720,2003.0,312
AK-47 | Asiimov (Field-Tested),650349216065237049,41933885629,55.22,48.02,0.35795465111732,146,,4802.0,720,2003.0,312
AK-47 | Asiimov (Field-Tested),627831217914616232,50778761881,55.43,48.2,0.20908558368683,747,,4820.0,723,2003.0,312
AK-47 | Asiimov (Field-Tested),628957117769395501,49723937458,55.55,48.31,0.34194713830948,364,,4831.0,724,2003.0,312
AK-47 | Asiimov (Field-Tested),624453518124635646,51063024553,55.95,48.66,0.33813914656639,552,,4866.0,729,2003.0,312
AK-47 | Asiimov (Field-Tested),660482407751499634,50958778552,55.96,48.67,0.27145144343376,578,,4867.0,729,2003.0,312
AK-47 | Asiimov (Field-Tested),654852815718927895,50470027054,56.18,48.86,0.31748282909393,668,,4886.0,732,2003.0,312
AK-47 | Asiimov (Field-Tested),649223316114680464,51056356369,56.2,48.88,0.29432401061058,632,,4888.0,732,2003.0,312
AK-47 | Asiimov (Field-Tested),652601015922347316,50976859962,56.4,49.05,0.24988047778606,579,,4905.0,735,2003.0,312
AK-47 | Asiimov (Field-Tested),651475115894115582,51248571843,56.5,49.14,0.36311852931976,342,,4914.0,736,2003.0,312
AK-47 | Asiimov (Field-Tested),623327618324791970,51061621430,56.81,49.4,0.32042652368546,523,,4940.0,741,2003.0,312
AK-47 | Asiimov (Field-Tested),626705318038383599,16793537037,56.82,49.41,0.33859780430794,955,,4941.0,741,2003.0,312
AK-47 | Asiimov (Field-Tested),652599675011771474,50670142375,56.92,49.5,0.37647315859795,749,,4950.0,742,2003.0,312
AK-47 | Asiimov (Field-Tested),657104615557164696,51092799052,57.0,49.58,0.28991562128067,911,,4958.0,742,2003.0,312
AK-47 | Asiimov (Field-Tested),631208917645555358,51057151644,57.0,49.58,0.22143460810184,866,,4958.0,742,2003.0,312
AK-47 | Asiimov (Field-Tested),624453518121892266,51129711598,57.2,49.75,0.29500502347946,282,,4975.0,745,2003.0,312
AK-47 | Asiimov (Field-Tested),624453518125062750,49396683647,57.2,49.75,0.32837569713593,854,,4975.0,745,2003.0,312
AK-47 | Asiimov (Field-Tested),646971516251352452,51024471600,57.2,49.75,0.28732499480247,239,,4975.0,745,2003.0,312
AK-47 | Asiimov (Field-Tested),722406200554944410,51012824001,57.2,49.75,0.28263455629349,760,,4975.0,745,2003.0,312
AK-47 | Asiimov (Field-Tested),678496101149375082,47981482328,57.2,49.75,0.27299907803535,91,,4975.0,745,2003.0,312
AK-47 | Asiimov (Field-Tested),630081676862356938,22704352859,57.28,49.81,0.28141918778419,977,,4981.0,747,2003.0,312
AK-47 | Asiimov (Field-Tested),696510501850192566,34012450298,57.28,49.81,0.3094202876091,338,,4981.0,747,2003.0,312
AK-47 | Asiimov (Field-Tested),642465488621867291,46948149873,57.5,50.0,0.3066888153553,312,,5000.0,750,2003.0,312
AK-47 | Asiimov (Field-Tested),643593816542122801,51156794369,57.5,50.0,0.28868615627289,434,,5000.0,750,2003.0,312
AK-47 | Asiimov (Field-Tested),775323495757536846,42098643675,57.5,50.0,0.31431171298027,726,,5000.0,750,2003.0,312
AK-47 | Asiimov (Field-Tested),775323495757536378,44120734199,57.5,50.0,0.30730429291725,244,,5000.0,750,2003.0,312
AK-47 | Asiimov (Field-Tested),669488905376657319,50944913082,57.5,50.0,0.33382731676102,632,,5000.0,750,2003.0,312
AK-47 | Asiimov (Field-Tested),619949307134737219,23989622431,57.5,50.0,0.31990912556648,53,,5000.0,750,2003.0,312
AK-47 | Asiimov (Field-Tested),507359316005007595,50151166385,57.5,50.0,0.23348154127598,576,,5000.0,750,2003.0,312
